scenario_id,result_scope,work_key,settlement_batch_id,internal_payment_id,processor_transaction_id,bank_entry_id,expected_outcome,expected_reason_code,expected_difference,explanation
month-end-close,ORDER,SYNTH-ORDER-001017,,SYNTH-INT-001017,SYNTH-PROC-001017,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001018,,SYNTH-INT-001018,SYNTH-PROC-001018,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001019,,SYNTH-INT-001019,SYNTH-PROC-001019,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001020,,SYNTH-INT-001020,SYNTH-PROC-001020,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001021,,SYNTH-INT-001021,SYNTH-PROC-001021,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001022,,SYNTH-INT-001022,SYNTH-PROC-001022,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001023,,SYNTH-INT-001023,SYNTH-PROC-001023,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001024,,SYNTH-INT-001024,SYNTH-PROC-001024,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001025,,SYNTH-INT-001025,SYNTH-PROC-001025,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001026,,SYNTH-INT-001026,SYNTH-PROC-001026,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001027,,SYNTH-INT-001027,SYNTH-PROC-001027,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001028,,SYNTH-INT-001028,SYNTH-PROC-001028,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001029,,SYNTH-INT-001029,SYNTH-PROC-001029,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001030,,SYNTH-INT-001030,SYNTH-PROC-001030,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001031,,SYNTH-INT-001031,SYNTH-PROC-001031,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001032,,SYNTH-INT-001032,SYNTH-PROC-001032,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001033,,SYNTH-INT-001033,SYNTH-PROC-001033-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,337.33,The refund is linked to its original payment and reverses part of the gross amount.
month-end-close,ORDER,SYNTH-ORDER-001034,,SYNTH-INT-001034,SYNTH-PROC-001034,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001035,,SYNTH-INT-001035,SYNTH-PROC-001035,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001036,,SYNTH-INT-001036,SYNTH-PROC-001036,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001037,,SYNTH-INT-001037,SYNTH-PROC-001037,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001038,,SYNTH-INT-001038,SYNTH-PROC-001038,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001039,,SYNTH-INT-001039,SYNTH-PROC-001039,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001040,,SYNTH-INT-001040,SYNTH-PROC-001040,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001041,,SYNTH-INT-001041,SYNTH-PROC-001041,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001042,,SYNTH-INT-001042,SYNTH-PROC-001042-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.00,The refund is linked to its original payment and reverses the complete gross amount.
month-end-close,ORDER,SYNTH-ORDER-001043,,SYNTH-INT-001043,SYNTH-PROC-001043,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001044,,SYNTH-INT-001044,SYNTH-PROC-001044,,AMBIGUOUS_MATCH,L1_AMBIGUOUS_CARDINALITY,,The merchant order ID maps to multiple distinct candidate records and requires operator review.
month-end-close,ORDER,SYNTH-ORDER-001045,,SYNTH-INT-001045,SYNTH-PROC-001045,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001046,,SYNTH-INT-001046,SYNTH-PROC-001046,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001047,,SYNTH-INT-001047,SYNTH-PROC-001047,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001048,,SYNTH-INT-001048,SYNTH-PROC-001048,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001049,,SYNTH-INT-001049,SYNTH-PROC-001049,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001050,,SYNTH-INT-001050,SYNTH-PROC-001050,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001051,,SYNTH-INT-001051,SYNTH-PROC-001051,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001052,,SYNTH-INT-001052,SYNTH-PROC-001052,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001053,,SYNTH-INT-001053,SYNTH-PROC-001053,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001054,,SYNTH-INT-001054,SYNTH-PROC-001054,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001055,,SYNTH-INT-001055,SYNTH-PROC-001055,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001056,,SYNTH-INT-001056,SYNTH-PROC-001056,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001057,,SYNTH-INT-001057,SYNTH-PROC-001057,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001058,,SYNTH-INT-001058,SYNTH-PROC-001058,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001059,,SYNTH-INT-001059,SYNTH-PROC-001059,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001060,,SYNTH-INT-001060,SYNTH-PROC-001060,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001061,,SYNTH-INT-001061,SYNTH-PROC-001061,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001062,,SYNTH-INT-001062,SYNTH-PROC-001062,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001063,,SYNTH-INT-001063,SYNTH-PROC-001063,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001064,,SYNTH-INT-001064,SYNTH-PROC-001064,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001065,,SYNTH-INT-001065,SYNTH-PROC-001065,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001066,,SYNTH-INT-001066,SYNTH-PROC-001066,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001067,,SYNTH-INT-001067,SYNTH-PROC-001067,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001068,,SYNTH-INT-001068,SYNTH-PROC-001068,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001069,,SYNTH-INT-001069,SYNTH-PROC-001069,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001070,,SYNTH-INT-001070,SYNTH-PROC-001070,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001071,,SYNTH-INT-001071,SYNTH-PROC-001071,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001072,,SYNTH-INT-001072,SYNTH-PROC-001072,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001073,,SYNTH-INT-001073,SYNTH-PROC-001073,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001074,,SYNTH-INT-001074,SYNTH-PROC-001074,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001075,,SYNTH-INT-001075,SYNTH-PROC-001075,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001076,,SYNTH-INT-001076,SYNTH-PROC-001076,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001077,,SYNTH-INT-001077,SYNTH-PROC-001077,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001078,,SYNTH-INT-001078,SYNTH-PROC-001078,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001079,,SYNTH-INT-001079,SYNTH-PROC-001079,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001080,,SYNTH-INT-001080,SYNTH-PROC-001080,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001081,,SYNTH-INT-001081,SYNTH-PROC-001081,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001082,,SYNTH-INT-001082,SYNTH-PROC-001082,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001083,,SYNTH-INT-001083,SYNTH-PROC-001083,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001084,,SYNTH-INT-001084,SYNTH-PROC-001084,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001085,,SYNTH-INT-001085,SYNTH-PROC-001085,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001086,,SYNTH-INT-001086,SYNTH-PROC-001086,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001087,,SYNTH-INT-001087,SYNTH-PROC-001087,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001088,,SYNTH-INT-001088,SYNTH-PROC-001088,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001089,,SYNTH-INT-001089,SYNTH-PROC-001089,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001090,,SYNTH-INT-001090,SYNTH-PROC-001090,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001091,,SYNTH-INT-001091,SYNTH-PROC-001091,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001092,,SYNTH-INT-001092,SYNTH-PROC-001092,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001093,,SYNTH-INT-001093,SYNTH-PROC-001093,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001094,,SYNTH-INT-001094,SYNTH-PROC-001094,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001095,,SYNTH-INT-001095,SYNTH-PROC-001095,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001096,,SYNTH-INT-001096,SYNTH-PROC-001096,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001097,,SYNTH-INT-001097,SYNTH-PROC-001097-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,483.92,The refund is linked to its original payment and reverses part of the gross amount.
month-end-close,ORDER,SYNTH-ORDER-001098,,SYNTH-INT-001098,SYNTH-PROC-001098-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,205.49,The refund is linked to its original payment and reverses part of the gross amount.
month-end-close,ORDER,SYNTH-ORDER-001099,,SYNTH-INT-001099,SYNTH-PROC-001099,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001100,,SYNTH-INT-001100,SYNTH-PROC-001100,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001101,,SYNTH-INT-001101,SYNTH-PROC-001101-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.00,The refund is linked to its original payment and reverses the complete gross amount.
month-end-close,ORDER,SYNTH-ORDER-001102,,SYNTH-INT-001102,SYNTH-PROC-001102,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001103,,SYNTH-INT-001103,SYNTH-PROC-001103,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001104,,SYNTH-INT-001104,SYNTH-PROC-001104,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001105,,SYNTH-INT-001105,SYNTH-PROC-001105,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001106,,SYNTH-INT-001106,SYNTH-PROC-001106,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001107,,SYNTH-INT-001107,SYNTH-PROC-001107,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001108,,SYNTH-INT-001108,SYNTH-PROC-001108-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.00,The refund is linked to its original payment and reverses the complete gross amount.
month-end-close,ORDER,SYNTH-ORDER-001109,,SYNTH-INT-001109,SYNTH-PROC-001109,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001110,,SYNTH-INT-001110,SYNTH-PROC-001110,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001111,,SYNTH-INT-001111,SYNTH-PROC-001111-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,600.03,The refund is linked to its original payment and reverses part of the gross amount.
month-end-close,ORDER,SYNTH-ORDER-001112,,SYNTH-INT-001112,SYNTH-PROC-001112,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001113,,SYNTH-INT-001113,SYNTH-PROC-001113,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001114,,SYNTH-INT-001114,SYNTH-PROC-001114,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001115,,SYNTH-INT-001115,SYNTH-PROC-001115,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001116,,SYNTH-INT-001116,SYNTH-PROC-001116,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001117,,SYNTH-INT-001117,SYNTH-PROC-001117,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001118,,SYNTH-INT-001118,SYNTH-PROC-001118,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001119,,SYNTH-INT-001119,SYNTH-PROC-001119,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001120,,SYNTH-INT-001120,SYNTH-PROC-001120,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001121,,SYNTH-INT-001121,SYNTH-PROC-001121,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001122,,SYNTH-INT-001122,SYNTH-PROC-001122,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001123,,SYNTH-INT-001123,SYNTH-PROC-001123,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001124,,SYNTH-INT-001124,SYNTH-PROC-001124,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001125,,SYNTH-INT-001125,SYNTH-PROC-001125,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001126,,SYNTH-INT-001126,SYNTH-PROC-001126,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001127,,SYNTH-INT-001127,SYNTH-PROC-001127,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001128,,SYNTH-INT-001128,SYNTH-PROC-001128,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001129,,SYNTH-INT-001129,SYNTH-PROC-001129,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001130,,SYNTH-INT-001130,SYNTH-PROC-001130,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001131,,SYNTH-INT-001131,SYNTH-PROC-001131,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001132,,SYNTH-INT-001132,SYNTH-PROC-001132,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001133,,SYNTH-INT-001133,SYNTH-PROC-001133,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001134,,SYNTH-INT-001134,SYNTH-PROC-001134,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001135,,SYNTH-INT-001135,SYNTH-PROC-001135,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001136,,SYNTH-INT-001136,SYNTH-PROC-001136,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001137,,SYNTH-INT-001137,SYNTH-PROC-001137,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001138,,SYNTH-INT-001138,SYNTH-PROC-001138,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001139,,SYNTH-INT-001139,SYNTH-PROC-001139,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001140,,SYNTH-INT-001140,SYNTH-PROC-001140,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001141,,SYNTH-INT-001141,SYNTH-PROC-001141,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001142,,SYNTH-INT-001142,SYNTH-PROC-001142,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001143,,SYNTH-INT-001143,SYNTH-PROC-001143,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001144,,SYNTH-INT-001144,SYNTH-PROC-001144,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-001145,,SYNTH-INT-001145,SYNTH-PROC-001145-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,9.78,The refund is linked to its original payment and reverses part of the gross amount.
